id,location_id,status_id,route_id,handled_by_device_id,handled_by_car_id,created_at,updated_at
149381,50211,3,58,12,10,2026-03-02 07:32:00.764862 +00:00,2026-03-02 07:32:00.764868 +00:00
149382,50212,3,58,12,10,2026-03-02 07:32:00.764870 +00:00,2026-03-02 07:32:00.764870 +00:00
149383,50214,3,58,12,10,2026-03-02 07:32:00.764871 +00:00,2026-03-02 07:32:00.764872 +00:00
149384,54604,3,50,54,59,2026-03-02 07:32:27.874347 +00:00,2026-03-02 07:32:27.874353 +00:00
149385,54631,3,50,54,59,2026-03-02 07:32:27.874354 +00:00,2026-03-02 07:32:27.874355 +00:00
149386,50620,3,46,37,31,2026-03-02 07:32:33.624804 +00:00,2026-03-02 07:32:33.624811 +00:00
149387,50728,3,46,37,31,2026-03-02 07:32:33.624812 +00:00,2026-03-02 07:32:33.624813 +00:00
149388,50729,3,46,37,31,2026-03-02 07:32:33.624813 +00:00,2026-03-02 07:32:33.624814 +00:00
149389,50730,3,46,37,31,2026-03-02 07:32:33.624814 +00:00,2026-03-02 07:32:33.624815 +00:00
149390,50731,3,46,37,31,2026-03-02 07:32:33.624816 +00:00,2026-03-02 07:32:33.624816 +00:00
149391,50734,3,46,37,31,2026-03-02 07:32:33.624817 +00:00,2026-03-02 07:32:33.624817 +00:00
149392,50751,3,45,35,14,2026-03-02 07:32:51.706842 +00:00,2026-03-02 07:32:51.706847 +00:00
149393,50752,3,45,35,14,2026-03-02 07:32:51.706848 +00:00,2026-03-02 07:32:51.706849 +00:00
149394,50754,3,45,35,14,2026-03-02 07:32:51.706850 +00:00,2026-03-02 07:32:51.706850 +00:00
149395,50733,3,46,37,31,2026-03-02 07:33:23.699208 +00:00,2026-03-02 07:33:23.699214 +00:00
149396,50735,3,46,37,31,2026-03-02 07:33:23.699215 +00:00,2026-03-02 07:33:23.699215 +00:00
149397,50737,3,46,37,31,2026-03-02 07:33:23.699216 +00:00,2026-03-02 07:33:23.699217 +00:00
149398,54702,3,52,47,15,2026-03-02 07:33:27.789116 +00:00,2026-03-02 07:33:27.789122 +00:00
149399,54702,3,52,47,15,2026-03-02 07:33:27.789123 +00:00,2026-03-02 07:33:27.789124 +00:00
149400,54702,3,52,47,15,2026-03-02 07:33:27.789124 +00:00,2026-03-02 07:33:27.789125 +00:00
149401,54702,3,52,47,15,2026-03-02 07:33:27.789125 +00:00,2026-03-02 07:33:27.789126 +00:00
149402,54702,3,52,47,15,2026-03-02 07:33:27.789126 +00:00,2026-03-02 07:33:27.789127 +00:00
149403,48813,3,58,12,10,2026-03-02 07:33:34.806774 +00:00,2026-03-02 07:33:34.806779 +00:00
149404,50736,3,46,37,31,2026-03-02 07:33:53.552816 +00:00,2026-03-02 07:33:53.552821 +00:00
149405,50740,3,46,37,31,2026-03-02 07:33:53.552822 +00:00,2026-03-02 07:33:53.552823 +00:00
149406,47533,3,59,68,34,2026-03-02 07:34:03.902809 +00:00,2026-03-02 07:34:03.902815 +00:00
149407,47534,3,59,68,34,2026-03-02 07:34:03.902816 +00:00,2026-03-02 07:34:03.902817 +00:00
149408,47535,3,59,68,34,2026-03-02 07:34:03.902818 +00:00,2026-03-02 07:34:03.902818 +00:00
149409,47536,3,59,68,34,2026-03-02 07:34:03.902819 +00:00,2026-03-02 07:34:03.902819 +00:00
149410,47538,3,59,68,34,2026-03-02 07:34:03.902820 +00:00,2026-03-02 07:34:03.902820 +00:00
149411,51437,3,47,49,24,2026-03-02 07:34:06.374557 +00:00,2026-03-02 07:34:06.374563 +00:00
149412,51438,3,47,49,24,2026-03-02 07:34:06.374564 +00:00,2026-03-02 07:34:06.374565 +00:00
149413,51643,3,47,49,24,2026-03-02 07:34:06.374565 +00:00,2026-03-02 07:34:06.374566 +00:00
149414,50738,3,46,37,31,2026-03-02 07:34:23.578109 +00:00,2026-03-02 07:34:23.578116 +00:00
149415,50742,3,46,37,31,2026-03-02 07:34:23.578117 +00:00,2026-03-02 07:34:23.578117 +00:00
149416,54736,3,52,47,15,2026-03-02 07:34:47.672059 +00:00,2026-03-02 07:34:47.672066 +00:00
149417,54736,3,52,47,15,2026-03-02 07:34:47.672067 +00:00,2026-03-02 07:34:47.672067 +00:00
149418,54736,3,52,47,15,2026-03-02 07:34:47.672068 +00:00,2026-03-02 07:34:47.672068 +00:00
149419,54736,3,52,47,15,2026-03-02 07:34:47.672069 +00:00,2026-03-02 07:34:47.672069 +00:00
149420,54738,3,52,47,15,2026-03-02 07:34:47.672069 +00:00,2026-03-02 07:34:47.672070 +00:00
149421,54738,3,52,47,15,2026-03-02 07:34:47.672070 +00:00,2026-03-02 07:34:47.672070 +00:00
149422,54738,3,52,47,15,2026-03-02 07:34:47.672071 +00:00,2026-03-02 07:34:47.672071 +00:00
149424,54738,3,52,47,15,2026-03-02 07:34:47.672072 +00:00,2026-03-02 07:34:47.672072 +00:00
149423,54738,3,52,47,15,2026-03-02 07:34:47.672072 +00:00,2026-03-02 07:34:47.672072 +00:00
149425,54738,3,52,47,15,2026-03-02 07:34:47.672073 +00:00,2026-03-02 07:34:47.672073 +00:00
149427,54738,3,52,47,15,2026-03-02 07:34:47.672074 +00:00,2026-03-02 07:34:47.672074 +00:00
149426,54738,3,52,47,15,2026-03-02 07:34:47.672073 +00:00,2026-03-02 07:34:47.672074 +00:00
149428,54738,3,52,47,15,2026-03-02 07:34:47.672074 +00:00,2026-03-02 07:34:47.672075 +00:00
149429,50753,3,45,35,14,2026-03-02 07:35:16.447579 +00:00,2026-03-02 07:35:16.447585 +00:00
149430,50755,3,45,35,14,2026-03-02 07:35:16.447586 +00:00,2026-03-02 07:35:16.447587 +00:00
149431,50757,3,45,35,14,2026-03-02 07:35:16.447588 +00:00,2026-03-02 07:35:16.447588 +00:00
149432,50758,3,45,35,14,2026-03-02 07:35:16.447588 +00:00,2026-03-02 07:35:16.447589 +00:00
149433,50759,3,45,35,14,2026-03-02 07:35:16.447589 +00:00,2026-03-02 07:35:16.447589 +00:00
149434,50761,3,45,35,14,2026-03-02 07:35:16.447590 +00:00,2026-03-02 07:35:16.447590 +00:00
149435,51644,3,47,49,24,2026-03-02 07:35:51.170306 +00:00,2026-03-02 07:35:51.170312 +00:00
149436,51645,3,47,49,24,2026-03-02 07:35:51.170313 +00:00,2026-03-02 07:35:51.170313 +00:00
149437,51646,3,47,49,24,2026-03-02 07:35:51.170314 +00:00,2026-03-02 07:35:51.170314 +00:00
149438,51649,3,47,49,24,2026-03-02 07:35:51.170315 +00:00,2026-03-02 07:35:51.170315 +00:00
149439,48811,3,58,12,10,2026-03-02 07:35:55.123842 +00:00,2026-03-02 07:35:55.123849 +00:00
149440,48821,3,58,12,10,2026-03-02 07:35:55.123850 +00:00,2026-03-02 07:35:55.123851 +00:00
149441,48823,3,58,12,10,2026-03-02 07:35:55.123851 +00:00,2026-03-02 07:35:55.123852 +00:00
149442,48825,3,58,12,10,2026-03-02 07:35:55.123852 +00:00,2026-03-02 07:35:55.123853 +00:00
149443,54337,3,45,31,14,2026-03-02 07:36:25.725442 +00:00,2026-03-02 07:36:25.725449 +00:00
149444,54337,3,45,31,14,2026-03-02 07:36:25.725450 +00:00,2026-03-02 07:36:25.725451 +00:00
149445,54337,3,45,31,14,2026-03-02 07:36:25.725451 +00:00,2026-03-02 07:36:25.725452 +00:00
149446,51647,3,47,49,24,2026-03-02 07:37:01.210487 +00:00,2026-03-02 07:37:01.210493 +00:00
149447,51648,3,47,49,24,2026-03-02 07:37:01.210494 +00:00,2026-03-02 07:37:01.210495 +00:00
149448,51651,3,47,49,24,2026-03-02 07:37:01.210496 +00:00,2026-03-02 07:37:01.210496 +00:00
149449,48806,3,58,12,10,2026-03-02 07:37:19.860803 +00:00,2026-03-02 07:37:19.860810 +00:00
149450,48808,3,58,12,10,2026-03-02 07:37:19.860811 +00:00,2026-03-02 07:37:19.860811 +00:00
149451,48816,3,58,12,10,2026-03-02 07:37:19.860812 +00:00,2026-03-02 07:37:19.860813 +00:00
149452,48818,3,58,12,10,2026-03-02 07:37:19.860813 +00:00,2026-03-02 07:37:19.860814 +00:00
149453,50741,3,46,37,31,2026-03-02 07:37:33.615832 +00:00,2026-03-02 07:37:33.615837 +00:00
149454,50744,3,46,37,31,2026-03-02 07:37:33.615839 +00:00,2026-03-02 07:37:33.615839 +00:00
149455,50746,3,46,37,31,2026-03-02 07:37:33.615840 +00:00,2026-03-02 07:37:33.615840 +00:00
149456,51650,3,47,49,24,2026-03-02 07:38:01.025838 +00:00,2026-03-02 07:38:01.025844 +00:00
149457,50762,3,45,35,14,2026-03-02 07:38:06.199628 +00:00,2026-03-02 07:38:06.199634 +00:00
149458,54208,3,57,27,33,2026-03-02 07:38:14.446294 +00:00,2026-03-02 07:38:14.446301 +00:00
149459,54208,3,57,27,33,2026-03-02 07:38:14.446302 +00:00,2026-03-02 07:38:14.446302 +00:00
149460,54208,3,57,27,33,2026-03-02 07:38:14.446303 +00:00,2026-03-02 07:38:14.446303 +00:00
149461,55018,3,50,54,59,2026-03-02 07:38:17.756109 +00:00,2026-03-02 07:38:17.756115 +00:00
149462,50743,3,46,37,31,2026-03-02 07:38:18.586335 +00:00,2026-03-02 07:38:18.586343 +00:00
149463,50747,3,46,37,31,2026-03-02 07:38:18.586344 +00:00,2026-03-02 07:38:18.586344 +00:00
149464,48802,3,58,12,10,2026-03-02 07:38:20.057892 +00:00,2026-03-02 07:38:20.057898 +00:00
149465,48804,3,58,12,10,2026-03-02 07:38:20.057900 +00:00,2026-03-02 07:38:20.057900 +00:00
149466,48812,3,58,12,10,2026-03-02 07:38:20.057901 +00:00,2026-03-02 07:38:20.057901 +00:00
149467,48814,3,58,12,10,2026-03-02 07:38:20.057902 +00:00,2026-03-02 07:38:20.057903 +00:00
149468,54335,3,45,31,14,2026-03-02 07:38:40.881996 +00:00,2026-03-02 07:38:40.882002 +00:00
149469,54335,3,45,31,14,2026-03-02 07:38:40.882003 +00:00,2026-03-02 07:38:40.882004 +00:00
149470,54336,3,45,31,14,2026-03-02 07:38:40.882004 +00:00,2026-03-02 07:38:40.882005 +00:00
149471,54336,3,45,31,14,2026-03-02 07:38:40.882005 +00:00,2026-03-02 07:38:40.882006 +00:00
149472,54336,3,45,31,14,2026-03-02 07:38:40.882007 +00:00,2026-03-02 07:38:40.882007 +00:00
149473,50745,3,46,37,31,2026-03-02 07:39:43.968519 +00:00,2026-03-02 07:39:43.968525 +00:00
149474,50749,3,46,37,31,2026-03-02 07:39:43.968527 +00:00,2026-03-02 07:39:43.968527 +00:00
149475,50750,3,46,37,31,2026-03-02 07:39:43.968528 +00:00,2026-03-02 07:39:43.968528 +00:00
149476,50752,3,46,37,31,2026-03-02 07:39:43.968529 +00:00,2026-03-02 07:39:43.968529 +00:00
149477,48798,3,58,12,10,2026-03-02 07:39:55.116036 +00:00,2026-03-02 07:39:55.116043 +00:00
149478,48800,3,58,12,10,2026-03-02 07:39:55.116044 +00:00,2026-03-02 07:39:55.116044 +00:00
149479,48809,3,58,12,10,2026-03-02 07:39:55.116045 +00:00,2026-03-02 07:39:55.116045 +00:00
149480,48810,3,58,12,10,2026-03-02 07:39:55.116046 +00:00,2026-03-02 07:39:55.116047 +00:00
149481,54334,3,45,31,14,2026-03-02 07:40:35.770804 +00:00,2026-03-02 07:40:35.770811 +00:00
149482,54334,3,45,31,14,2026-03-02 07:40:35.770812 +00:00,2026-03-02 07:40:35.770813 +00:00
149483,54334,3,45,31,14,2026-03-02 07:40:35.770813 +00:00,2026-03-02 07:40:35.770814 +00:00
149484,54334,3,45,31,14,2026-03-02 07:40:35.770814 +00:00,2026-03-02 07:40:35.770815 +00:00
149485,48796,3,58,12,10,2026-03-02 07:40:50.015558 +00:00,2026-03-02 07:40:50.015563 +00:00
149486,48807,3,58,12,10,2026-03-02 07:40:50.015564 +00:00,2026-03-02 07:40:50.015565 +00:00
149487,44160,3,47,49,24,2026-03-02 07:40:51.410036 +00:00,2026-03-02 07:40:51.410043 +00:00
149488,44161,3,47,49,24,2026-03-02 07:40:51.410044 +00:00,2026-03-02 07:40:51.410045 +00:00
149489,51653,3,47,49,24,2026-03-02 07:40:51.410046 +00:00,2026-03-02 07:40:51.410046 +00:00
149490,54528,3,50,54,59,2026-03-02 07:40:52.915566 +00:00,2026-03-02 07:40:52.915572 +00:00
149491,54882,3,50,54,59,2026-03-02 07:41:17.706409 +00:00,2026-03-02 07:41:17.706414 +00:00
149492,50751,3,46,37,31,2026-03-02 07:41:23.619934 +00:00,2026-03-02 07:41:23.619940 +00:00
149493,50754,3,46,37,31,2026-03-02 07:41:23.619942 +00:00,2026-03-02 07:41:23.619943 +00:00
149494,50757,3,46,37,31,2026-03-02 07:41:23.619944 +00:00,2026-03-02 07:41:23.619945 +00:00
149495,48793,3,58,12,10,2026-03-02 07:42:00.285535 +00:00,2026-03-02 07:42:00.285542 +00:00
149496,48805,3,58,12,10,2026-03-02 07:42:00.285543 +00:00,2026-03-02 07:42:00.285544 +00:00
149497,45766,3,52,47,15,2026-03-02 07:42:52.530705 +00:00,2026-03-02 07:42:52.530711 +00:00
149498,45766,3,52,47,15,2026-03-02 07:42:52.530712 +00:00,2026-03-02 07:42:52.530713 +00:00
149499,45766,3,52,47,15,2026-03-02 07:42:52.530713 +00:00,2026-03-02 07:42:52.530714 +00:00
149500,45766,3,52,47,15,2026-03-02 07:42:52.530715 +00:00,2026-03-02 07:42:52.530715 +00:00
149501,54884,3,50,54,59,2026-03-02 07:43:13.017489 +00:00,2026-03-02 07:43:13.017493 +00:00
149502,54884,3,50,54,59,2026-03-02 07:43:13.017494 +00:00,2026-03-02 07:43:13.017495 +00:00
149503,48791,3,58,12,10,2026-03-02 07:43:29.906394 +00:00,2026-03-02 07:43:29.906399 +00:00
149504,48803,3,58,12,10,2026-03-02 07:43:29.906400 +00:00,2026-03-02 07:43:29.906400 +00:00
148154,51114,5,47,49,24,2026-03-02 06:19:21.341853 +00:00,2026-03-02 07:43:35.956910 +00:00
149506,51120,3,47,49,24,2026-03-02 07:43:36.299692 +00:00,2026-03-02 07:43:36.299693 +00:00
149507,43582,3,50,54,59,2026-03-02 07:44:37.814536 +00:00,2026-03-02 07:44:37.814542 +00:00
149508,43582,3,50,54,59,2026-03-02 07:44:37.814543 +00:00,2026-03-02 07:44:37.814544 +00:00
149509,54332,3,45,31,14,2026-03-02 07:45:05.761682 +00:00,2026-03-02 07:45:05.761688 +00:00
149510,54332,3,45,31,14,2026-03-02 07:45:05.761690 +00:00,2026-03-02 07:45:05.761690 +00:00
149511,54332,3,45,31,14,2026-03-02 07:45:05.761691 +00:00,2026-03-02 07:45:05.761691 +00:00
149512,54332,3,45,31,14,2026-03-02 07:45:05.761692 +00:00,2026-03-02 07:45:05.761692 +00:00
149513,50556,2,54,,,2026-03-02 07:45:16.031579 +00:00,2026-03-02 07:45:16.031579 +00:00
149514,51108,3,47,49,24,2026-03-02 07:45:36.216037 +00:00,2026-03-02 07:45:36.216043 +00:00
149515,51109,3,47,49,24,2026-03-02 07:45:36.216045 +00:00,2026-03-02 07:45:36.216045 +00:00
149516,51110,3,47,49,24,2026-03-02 07:45:36.216046 +00:00,2026-03-02 07:45:36.216046 +00:00
149517,51112,3,47,49,24,2026-03-02 07:45:36.216047 +00:00,2026-03-02 07:45:36.216048 +00:00
149518,51113,3,47,49,24,2026-03-02 07:45:36.216048 +00:00,2026-03-02 07:45:36.216049 +00:00
149519,51115,3,47,49,24,2026-03-02 07:45:36.216049 +00:00,2026-03-02 07:45:36.216050 +00:00
149520,43551,3,49,33,30,2026-03-02 07:45:56.414317 +00:00,2026-03-02 07:45:56.414323 +00:00
149521,43551,3,49,33,30,2026-03-02 07:45:56.414324 +00:00,2026-03-02 07:45:56.414325 +00:00
149522,51117,3,47,49,24,2026-03-02 07:46:11.054269 +00:00,2026-03-02 07:46:11.054276 +00:00
149523,54885,3,50,54,59,2026-03-02 07:47:27.792252 +00:00,2026-03-02 07:47:27.792258 +00:00
149524,54885,3,50,54,59,2026-03-02 07:47:27.792259 +00:00,2026-03-02 07:47:27.792260 +00:00
149525,44446,3,50,54,59,2026-03-02 07:47:27.792260 +00:00,2026-03-02 07:47:27.792261 +00:00
149526,50753,3,46,37,31,2026-03-02 07:48:58.567114 +00:00,2026-03-02 07:48:58.567120 +00:00
149527,50755,3,46,37,31,2026-03-02 07:48:58.567121 +00:00,2026-03-02 07:48:58.567122 +00:00
149534,44542,3,50,54,59,2026-03-02 07:49:20.662222 +00:00,2026-03-02 07:49:20.662228 +00:00
149505,51805,5,47,49,24,2026-03-02 07:43:36.299684 +00:00,2026-03-02 07:49:20.954792 +00:00
149535,51107,3,47,49,24,2026-03-02 07:49:21.093888 +00:00,2026-03-02 07:49:21.093893 +00:00
149536,54611,3,50,54,59,2026-03-02 07:49:27.239115 +00:00,2026-03-02 07:49:27.239121 +00:00
149537,51105,3,47,49,24,2026-03-02 07:50:06.097727 +00:00,2026-03-02 07:50:06.097733 +00:00
149538,51106,3,47,49,24,2026-03-02 07:50:06.097734 +00:00,2026-03-02 07:50:06.097735 +00:00
149539,50758,3,46,37,31,2026-03-02 07:50:08.610005 +00:00,2026-03-02 07:50:08.610011 +00:00
149540,50759,3,46,37,31,2026-03-02 07:50:08.610012 +00:00,2026-03-02 07:50:08.610013 +00:00
149541,50761,3,46,37,31,2026-03-02 07:50:08.610013 +00:00,2026-03-02 07:50:08.610014 +00:00
149542,54883,3,50,54,59,2026-03-02 07:50:22.799238 +00:00,2026-03-02 07:50:22.799244 +00:00
149543,54883,3,50,54,59,2026-03-02 07:50:22.799245 +00:00,2026-03-02 07:50:22.799246 +00:00
149544,51102,3,47,49,24,2026-03-02 07:50:51.425523 +00:00,2026-03-02 07:50:51.425529 +00:00
149545,51104,3,47,49,24,2026-03-02 07:50:51.425530 +00:00,2026-03-02 07:50:51.425530 +00:00
149546,50762,3,46,37,31,2026-03-02 07:50:53.584910 +00:00,2026-03-02 07:50:53.584916 +00:00
149548,50627,3,45,35,14,2026-03-02 07:51:46.750934 +00:00,2026-03-02 07:51:46.750934 +00:00
149549,50628,3,45,35,14,2026-03-02 07:51:46.750935 +00:00,2026-03-02 07:51:46.750935 +00:00
149550,51638,3,46,37,31,2026-03-02 07:52:43.589351 +00:00,2026-03-02 07:52:43.589356 +00:00
149551,51347,3,47,49,24,2026-03-02 07:53:16.227843 +00:00,2026-03-02 07:53:16.227850 +00:00
149552,51349,3,47,49,24,2026-03-02 07:53:16.227851 +00:00,2026-03-02 07:53:16.227852 +00:00
149553,51356,3,47,49,24,2026-03-02 07:53:16.227852 +00:00,2026-03-02 07:53:16.227853 +00:00
149554,51359,3,47,49,24,2026-03-02 07:53:16.227853 +00:00,2026-03-02 07:53:16.227854 +00:00
149555,51360,3,47,49,24,2026-03-02 07:53:16.227854 +00:00,2026-03-02 07:53:16.227855 +00:00
149556,54511,3,50,54,59,2026-03-02 07:53:42.762968 +00:00,2026-03-02 07:53:42.762973 +00:00
149557,54511,3,50,54,59,2026-03-02 07:53:42.762974 +00:00,2026-03-02 07:53:42.762975 +00:00
149558,51352,3,47,49,24,2026-03-02 07:54:21.104867 +00:00,2026-03-02 07:54:21.104873 +00:00
149559,51361,3,47,49,24,2026-03-02 07:54:21.104874 +00:00,2026-03-02 07:54:21.104875 +00:00
149560,50724,3,46,37,31,2026-03-02 07:54:28.491203 +00:00,2026-03-02 07:54:28.491210 +00:00
149561,50726,3,46,37,31,2026-03-02 07:54:28.491211 +00:00,2026-03-02 07:54:28.491211 +00:00
149562,54512,3,50,54,59,2026-03-02 07:54:35.591885 +00:00,2026-03-02 07:54:35.591891 +00:00
149563,54512,3,50,54,59,2026-03-02 07:54:35.591892 +00:00,2026-03-02 07:54:35.591892 +00:00
149564,50625,3,45,35,14,2026-03-02 07:54:41.607490 +00:00,2026-03-02 07:54:41.607496 +00:00
149565,50626,3,45,35,14,2026-03-02 07:54:41.607498 +00:00,2026-03-02 07:54:41.607498 +00:00
149566,43698,3,45,31,14,2026-03-02 07:55:30.732598 +00:00,2026-03-02 07:55:30.732604 +00:00
149567,43698,3,45,31,14,2026-03-02 07:55:30.732605 +00:00,2026-03-02 07:55:30.732606 +00:00
149568,43698,3,45,31,14,2026-03-02 07:55:30.732607 +00:00,2026-03-02 07:55:30.732608 +00:00
149569,50621,3,45,35,14,2026-03-02 07:56:11.498867 +00:00,2026-03-02 07:56:11.498873 +00:00
149570,50623,3,45,35,14,2026-03-02 07:56:11.498875 +00:00,2026-03-02 07:56:11.498875 +00:00
149571,50624,3,45,35,14,2026-03-02 07:56:11.498876 +00:00,2026-03-02 07:56:11.498876 +00:00
149573,51354,3,47,49,24,2026-03-02 07:56:16.208227 +00:00,2026-03-02 07:56:16.208232 +00:00
149574,51362,3,47,49,24,2026-03-02 07:56:16.208234 +00:00,2026-03-02 07:56:16.208234 +00:00
149575,51363,3,47,49,24,2026-03-02 07:56:16.208235 +00:00,2026-03-02 07:56:16.208235 +00:00
149576,51453,3,47,49,24,2026-03-02 07:56:16.208236 +00:00,2026-03-02 07:56:16.208237 +00:00
149577,43684,3,50,54,59,2026-03-02 07:56:41.394506 +00:00,2026-03-02 07:56:41.394512 +00:00
149578,51586,3,46,37,31,2026-03-02 07:56:48.513643 +00:00,2026-03-02 07:56:48.513649 +00:00
149579,51587,3,46,37,31,2026-03-02 07:56:48.513650 +00:00,2026-03-02 07:56:48.513651 +00:00
149580,43690,3,45,31,14,2026-03-02 07:57:10.905052 +00:00,2026-03-02 07:57:10.905059 +00:00
149581,43690,3,45,31,14,2026-03-02 07:57:10.905060 +00:00,2026-03-02 07:57:10.905061 +00:00
149582,43690,3,45,31,14,2026-03-02 07:57:10.905061 +00:00,2026-03-02 07:57:10.905062 +00:00
149584,50619,3,45,35,14,2026-03-02 07:57:46.254543 +00:00,2026-03-02 07:57:46.254543 +00:00
149587,54694,3,52,47,15,2026-03-02 07:58:22.524786 +00:00,2026-03-02 07:58:22.524793 +00:00
149588,54694,3,52,47,15,2026-03-02 07:58:22.524794 +00:00,2026-03-02 07:58:22.524795 +00:00
149589,54694,3,52,47,15,2026-03-02 07:58:22.524795 +00:00,2026-03-02 07:58:22.524796 +00:00
149590,54694,3,52,47,15,2026-03-02 07:58:22.524796 +00:00,2026-03-02 07:58:22.524797 +00:00
149591,51588,3,46,37,31,2026-03-02 07:58:23.914954 +00:00,2026-03-02 07:58:23.914958 +00:00
149592,51589,3,46,37,31,2026-03-02 07:58:23.914960 +00:00,2026-03-02 07:58:23.914960 +00:00
149593,51592,3,46,37,31,2026-03-02 07:58:23.914961 +00:00,2026-03-02 07:58:23.914961 +00:00
149594,51594,3,46,37,31,2026-03-02 07:58:23.914962 +00:00,2026-03-02 07:58:23.914962 +00:00
149595,51364,3,47,49,24,2026-03-02 07:58:31.050979 +00:00,2026-03-02 07:58:31.050985 +00:00
149596,51365,3,47,49,24,2026-03-02 07:58:31.050986 +00:00,2026-03-02 07:58:31.050987 +00:00
149597,51456,3,47,49,24,2026-03-02 07:58:31.050987 +00:00,2026-03-02 07:58:31.050988 +00:00
149598,50615,3,45,35,14,2026-03-02 07:59:01.138146 +00:00,2026-03-02 07:59:01.138151 +00:00
149600,51590,3,46,37,31,2026-03-02 07:59:03.599573 +00:00,2026-03-02 07:59:03.599580 +00:00
149601,51593,3,46,37,31,2026-03-02 07:59:03.599581 +00:00,2026-03-02 07:59:03.599581 +00:00
149602,51596,3,46,37,31,2026-03-02 07:59:03.599582 +00:00,2026-03-02 07:59:03.599583 +00:00
149603,51598,3,46,37,31,2026-03-02 07:59:03.599583 +00:00,2026-03-02 07:59:03.599584 +00:00
149604,51600,3,46,37,31,2026-03-02 07:59:03.599584 +00:00,2026-03-02 07:59:03.599585 +00:00
149605,43688,3,45,31,14,2026-03-02 07:59:20.776939 +00:00,2026-03-02 07:59:20.776945 +00:00
149606,43688,3,45,31,14,2026-03-02 07:59:20.776946 +00:00,2026-03-02 07:59:20.776947 +00:00
149607,43688,3,45,31,14,2026-03-02 07:59:20.776948 +00:00,2026-03-02 07:59:20.776948 +00:00
149608,43688,3,45,31,14,2026-03-02 07:59:20.776949 +00:00,2026-03-02 07:59:20.776949 +00:00
149609,43604,3,45,31,14,2026-03-02 07:59:20.776950 +00:00,2026-03-02 07:59:20.776950 +00:00
149610,51595,3,46,37,31,2026-03-02 07:59:33.755681 +00:00,2026-03-02 07:59:33.755686 +00:00
149611,51602,3,46,37,31,2026-03-02 07:59:33.755687 +00:00,2026-03-02 07:59:33.755688 +00:00
149612,50614,3,45,35,14,2026-03-02 07:59:36.226950 +00:00,2026-03-02 07:59:36.226955 +00:00
149613,51357,3,47,49,24,2026-03-02 08:00:06.238758 +00:00,2026-03-02 08:00:06.238763 +00:00
149614,51366,3,47,49,24,2026-03-02 08:00:06.238764 +00:00,2026-03-02 08:00:06.238765 +00:00
149615,50612,3,45,35,14,2026-03-02 08:00:51.167066 +00:00,2026-03-02 08:00:51.167072 +00:00
149616,50613,3,45,35,14,2026-03-02 08:00:51.167074 +00:00,2026-03-02 08:00:51.167074 +00:00
149617,51597,3,46,37,31,2026-03-02 08:01:18.676950 +00:00,2026-03-02 08:01:18.676972 +00:00
149618,51599,3,46,37,31,2026-03-02 08:01:18.676974 +00:00,2026-03-02 08:01:18.676975 +00:00
149619,51601,3,46,37,31,2026-03-02 08:01:18.676975 +00:00,2026-03-02 08:01:18.676976 +00:00
149620,51604,3,46,37,31,2026-03-02 08:01:18.676976 +00:00,2026-03-02 08:01:18.676977 +00:00
149621,51606,3,46,37,31,2026-03-02 08:01:18.676978 +00:00,2026-03-02 08:01:18.676978 +00:00
149622,43676,3,52,47,15,2026-03-02 08:01:27.590833 +00:00,2026-03-02 08:01:27.590840 +00:00
149623,43676,3,52,47,15,2026-03-02 08:01:27.590841 +00:00,2026-03-02 08:01:27.590842 +00:00
149624,43676,3,52,47,15,2026-03-02 08:01:27.590842 +00:00,2026-03-02 08:01:27.590843 +00:00
149625,43676,3,52,47,15,2026-03-02 08:01:27.590843 +00:00,2026-03-02 08:01:27.590843 +00:00
149626,43676,3,52,47,15,2026-03-02 08:01:27.590844 +00:00,2026-03-02 08:01:27.590844 +00:00
149627,43676,3,52,47,15,2026-03-02 08:01:27.590844 +00:00,2026-03-02 08:01:27.590845 +00:00
149628,50609,3,45,35,14,2026-03-02 08:02:06.260910 +00:00,2026-03-02 08:02:06.260916 +00:00
149629,50611,3,45,35,14,2026-03-02 08:02:06.260917 +00:00,2026-03-02 08:02:06.260918 +00:00
149630,45585,3,45,35,14,2026-03-02 08:02:06.260918 +00:00,2026-03-02 08:02:06.260919 +00:00
149631,45586,3,45,35,14,2026-03-02 08:02:06.260919 +00:00,2026-03-02 08:02:06.260920 +00:00
149632,45601,3,45,35,14,2026-03-02 08:02:06.260920 +00:00,2026-03-02 08:02:06.260921 +00:00
149633,43562,3,50,54,59,2026-03-02 08:02:12.971600 +00:00,2026-03-02 08:02:12.971606 +00:00
149634,51749,3,47,49,24,2026-03-02 08:02:51.106254 +00:00,2026-03-02 08:02:51.106261 +00:00
149635,51455,3,47,49,24,2026-03-02 08:02:51.106262 +00:00,2026-03-02 08:02:51.106263 +00:00
149636,51457,3,47,49,24,2026-03-02 08:02:51.106264 +00:00,2026-03-02 08:02:51.106264 +00:00
149637,51458,3,47,49,24,2026-03-02 08:02:51.106265 +00:00,2026-03-02 08:02:51.106265 +00:00
149638,51460,3,47,49,24,2026-03-02 08:02:51.106266 +00:00,2026-03-02 08:02:51.106266 +00:00
149639,43699,3,45,31,14,2026-03-02 08:02:55.591573 +00:00,2026-03-02 08:02:55.591581 +00:00
149640,43699,3,45,31,14,2026-03-02 08:02:55.591582 +00:00,2026-03-02 08:02:55.591583 +00:00
